GeneSymbol
TAF1B
SEC1
P2RY2
ART3
XLOC_007661
XLOC_011736
LOC644649
PBLD
SEPT7P2
XLOC_l2_003626
CBLN1
C6orf48
C3orf23
SFRP4
CCDC147
ACSM5
SNORD52
UMODL1
LOC100293704
ITPR2
PTPRN2
VSX1
TMPRSS9
SLC4A4
HIP1R
ZHX1-C8ORF76
SPRR2F
LOC200772
SYNE2
XLOC_002191
TJP2
ARHGAP22
CALML6
XLOC_004344
XLOC_014192
ENPP3
WDR89
XLOC_014484
HMOX1
XLOC_009224
LOC441204
VAMP4
XLOC_005942
EFHC2
LOC100506676
TCEB3C
C2orf53
LOC254100
PMAIP1
C13orf30
IGFN1
ZBTB8OS
SECISBP2L
EML6
GALNT1
ATP9A
LOC100653259
XLOC_012035
B4GALNT1
ATL1
XLOC_009363
C7orf41
XLOC_013946
GSTTP2
AMT
XLOC_009183
CA3
XLOC_012398
MED20
CETN2
SNAR-I
XLOC_l2_011854
P2RX6
C14orf149
LOC283483
XLOC_003838
SERP2
PRDM5
VSTM5
XLOC_005547
OOSP1
SPRR2A
C1orf143
XLOC_010348
DSTNP2
XLOC_000495
RASGEF1A
MDGA2
MEMO1
XLOC_011588
2006-09-01 00:00:00
XLOC_003560
SORD
XLOC_l2_001138
KDM4C
GAB2
DND1
LOC100506816
MB
TMEM125
LOC374890
XLOC_l2_002611
XLOC_003385
LOC285419
APIP
XLOC_l2_013457
HTRA3
LOC440905
ANGPT1
FLJ12334
ACE
LOC100129936
CDR2
DHFRL1
RAB39B
BCL2
AGPAT4-IT1
XLOC_004386
CDC42
PTPRVP
RAB4A
TMEM41A
SPRR2C
C9orf117
DKFZP434K028
NEU4
XLOC_005116
ESPNL
ARMCX3-AS1
XLOC_011480
LOC100506433
CDKN1C
CDK1
XLOC_008222
MLLT4
XLOC_003782
BMF
AKR1E2
XLOC_007467
LOC100652749
XLOC_007819
MPHOSPH8
LOC100132909
XLOC_005087
ANO4
PRB2
XLOC_l2_010816
PKN2
NUDT4
LINC00246A
KIAA1267
ANKRD55
XLOC_005214
LOC100506300
XLOC_004988
C3orf25
LOC440993
LOC147004
PCDHA11
RLN1
XLOC_l2_013808
XLOC_002997
GSPT2
SMPDL3A
XLOC_l2_014217
XLOC_l2_009140
MYH1
ERLIN2
CCDC19
BARX1
ANXA13
C21orf33
CALHM2
XLOC_012676
XLOC_004691
SLC6A8
FNDC1
XLOC_004829
LOC100507417
XLOC_l2_008692
KIAA0664L3
PRO0471
XLOC_007895
LYSMD4
FLJ46446
MATN1
LINC00240
CDH15
XLOC_l2_009285
CNKSR1
OR8B8
XLOC_011198
XLOC_l2_015830
LOC100506824
PRKAR1B
C14orf34
USP3
FGF9
MCM7
HBS1L
XLOC_013993
STK31
CADM3
MT3
LINC00173
XLOC_l2_010969
DENND2A
TSPAN14
XLOC_l2_015565
LOC90834
XLOC_005893
XLOC_007746
ATXN3L
LOC100506686
XLOC_014060
LOC100129112
XLOC_001451
SNORA34
LOC100131316
TRIM50
OSCP1
LHFPL3
XLOC_013812
RHOXF1
C4orf7
XLOC_010207
LOC399875
C2orf63
KIAA1984
XLOC_l2_007062
RTN4RL1
XLOC_014323
ZNF730
MLK7-AS1
XLOC_011401
SLC16A5
BOLA3
ERVW-1
XLOC_013905
XLOC_000505
LINC00486
KCTD15
CNO
DUOXA2
BRCC3
MXD4
PRICKLE1
KCNK5
PHLDA1
XLOC_007264
MIRLET7BHG
XLOC_l2_007178
HHAT
SLC35E2
PEX5L
METTL15
FLJ10661
WWP2
LOC728093
LOC255167
XLOC_l2_011076
GRIN2A
ANKK1
LOC100505719
LOC100506342
UBXN10
LOC100506865
UOX
TMEM14B
PRSS50
XLOC_011578
NXF2
XLOC_005808
PCMTD2
C9orf135
ZNF821
GALC
LOC100506974
XLOC_000155
PTX4
WT1-AS
ARHGEF10L
C3orf58
C6orf226
GUCA2A
CCDC25
LOC100287188
GABRB3
LRRC39
C5orf41
HOPX
KIAA1217
JPH4
XLOC_010585
C22orf31
MTHFR
OR1A2
XLOC_l2_010885
XLOC_010686
CNTN1
OR1A1
XLOC_007507
C9orf46
ANXA10
SNORA2A
TNNI2
XLOC_001194
C2orf51
TRIT1
XLOC_011437
XLOC_006485
SHOX2
XLOC_l2_015212
LOC100129785
LOC645645
LOC151484
XLOC_005633
RARB
PTGFR
SLC4A5
WWC3
ZNF286A
FLJ45340
XLOC_007326
MT1H
XLOC_004679
UBR3
NXPH4
XLOC_006037
ETHE1
C8orf71
TRIM71
XLOC_005466
PDK1
XLOC_006843
DAPL1
RAB11FIP4
XLOC_004045
TTN
XLOC_003721
ACVR1C
KIAA0825
PRKAA1
INPP5A
LOC100506914
ENPP2
XLOC_006315
XLOC_012288
MYH6
SCARF2
TRIM53P
TSC22D2
LINC00340
HORMAD1
XLOC_002247
PTGES3
LINC00273
PARP12
IFITM3
ZNF705G
RDH11
MARCKS
SCARNA9L
COQ3
F2
C21orf56
F9
SLC26A3
XLOC_008100
XLOC_013822
FRAS1
ANKRD20A2
LOC257358
WDR64
XLOC_006099
CAPN13
CBR3
C4orf51
XLOC_013643
LOC100128653
XLOC_009625
OAS1
ARAF
SLC26A8
LOC646241
XLOC_007839
LOC100506897
NGEF
C6
JMJD7-PLA2G4B
LOC100505905
TAF4B
XLOC_002975
C5orf56
PRRT4
XLOC_l2_005781
CEP44
XLOC_006101
LOC100505876
XLOC_l2_002049
XLOC_002647
XLOC_l2_002729
SOX5
MYOC
PRSS46
KIR2DL5A
AANAT
XLOC_013744
LOC100506236
ZC3H7B
CACNA2D3
ETNK1
FBXL13
RALYL
CDK19
RECQL5
SMYD4
ZFAND4
XLOC_011062
XLOC_011181
C21orf67
CDCA5
GSDMA
LOC100507109
XLOC_000083
SMG1
CREG1
PRND
XLOC_l2_005737
C7orf65
LOC100129869
XLOC_l2_008910
FAM78A
XLOC_005459
LINC00235
LOC100507404
LOC100128593
XLOC_001314
XLOC_007451
XLOC_007402
PGAM4
LOXL1
XLOC_l2_010863
XLOC_l2_013772
SPTY2D1
LOC388630
AADACL4
XLOC_007737
XLOC_010123
XLOC_004528
XLOC_l2_013267
ITGAD
XLOC_002303
GPR115
XLOC_014329
LOC100129233
XLOC_009437
XLOC_000567
WIF1
FAM21C
SPRR2E
XLOC_012747
LOC255411
XLOC_000294
TFF3
XLOC_l2_007783
XLOC_010529
C1orf201
XLOC_011545
LOR
ZFP36L2
VASH2
PEX12
CDH20
IQCH
SSH1
AP1M2
MICA
LOC100506915
MED13L
XLOC_002186
GGT8P
UPP1
XLOC_l2_013124
GLYCAM1
XLOC_001308
RASGRF1
LOC100289361
LOC100507300
LOC100129171
LOC100506929
XLOC_l2_012518
DKFZP434I0714
XLOC_005790
ABCB4
ADAM22
LOC285173
LMNB1
ATOH8
Q6ILE4
HIVEP1
XLOC_006941
SLC38A6
GM2A
TTC26
LOC400950
LOC100130231
CYP2E1
SH3GL3
LOC100132077
WNT5B
XLOC_005127
IFITM5
PCDHB18
LOC100506130
LOC401164
ING3
PIRT
XLOC_000844
XLOC_004565
RORB
ELTD1
GPM6A
FAM7A3
C4orf45
HYAL3
XLOC_l2_008405
HAAO
XLOC_l2_013000
DLX4
SNORA75
LOC284513
EPM2AIP1
XLOC_000468
LOC389043
SLC30A8
DHRS4L1
XLOC_l2_004866
KCNIP1
KCNH6
SLC28A3
YPEL1
XLOC_004806
XLOC_003803
XLOC_l2_015849
XLOC_010927
XLOC_013675
XLOC_002471
ADAMTS7
XLOC_005945
LINC00482
C6orf57
FAM104A
ARVCF
LOC100505633
XLOC_008013
ANGPTL1
XLOC_002720
LOC100129060
LOC389247
TMEM200C
XLOC_007432
C8orf75
XLOC_006043
WDR41
PIH1D2
XLOC_002253
SLC40A1
ANKRD26P1
MMP16
XLOC_005405
XPNPEP3
LOC100506161
LOC100216546
AGBL4
LOC339988
ARMC3
GPR82
LOC283731
XLOC_009409
LOC728392
DNAJA2
XLOC_000814
LOC728743
GCNT2
ARHGEF40
WIBG
FTO
MYB
CMAS
LPCAT3
NHSL1
C6orf97
LOC440356
VSIG8
MIA3
LOC440934
CELA2A
XLOC_l2_006624
LOC100507250
LOC100134368
CCDC66
WHSC2
XLOC_003986
XLOC_007726
FAM177B
XLOC_006389
XLOC_l2_015901
GPRIN3
LOC100506561
C14orf167
APOBEC3H
OAZ3
GJA8
TPTE
KHDC1
BACE1-AS
PPP1R32
ATP2B4
CCDC138
XLOC_005337
LRRC27
XLOC_003993
XLOC_005924
C20orf26
TJP3
XLOC_010683
LOC100652867
DEFB129
VOPP1
XLOC_001457
LOC100653004
BCL2L11
XLOC_l2_007033
IQCG
CLDN1
PAN3-AS1
GML
KIAA0564
SCP2
CHAC1
XLOC_009678
MYBPC3
XLOC_001511
XLOC_l2_000643
NEB
FAM19A2
XLOC_l2_007034
FLJ44313
GOLGA6C
IWS1
XLOC_002383
LOC439949
ABCC8
HECTD2
XLOC_001958
IL28RA
SUPV3L1
C11orf63
XLOC_012099
SPHAR
XLOC_011403
C1orf61
SMARCA5
KLF9
SSPO
LOC100507904
LINC00238
DNAH6
XLOC_003913
IFITM2
FGL1
XLOC_l2_015133
ACAP3
C14orf178
XLOC_l2_000186
IGSF9
LOC100505794
ART5
XLOC_l2_012473
LINC00339
RIMBP3
SCARNA17
LOC100128252
XLOC_013679
WDR63
C21orf49
UNC13B
CLDN19
NRTN
XLOC_007911
SLC22A31
ARHGEF16
PHF2P1
XLOC_l2_000116
XLOC_l2_015206
LOC100505718
SYT17
LOC100508383
NQO1
C2orf85
SEPT7L
XLOC_004366
