"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"241700_at",0.509187499999998,7.25087125,2.96958235683924,0.0152713764944773,0.999986929681086,-3.79131981258322
"1559141_s_at",-0.683335,7.4443975,-2.96481769669364,0.0153915924139402,0.999986929681086,-3.79321432885105
"211741_x_at",-1.157765,8.903485,-2.96388616756615,0.0154152085239585,0.999986929681086,-3.79358497818165
"34210_at",-0.662585,4.0775425,-2.96247044788353,0.015451170833997,0.999986929681086,-3.79414844412234
"218559_s_at",-1.4866475,9.33720125,-2.96192745348335,0.0154649868179165,0.999986929681086,-3.79436461084958
"227487_s_at",0.7861075,5.93784875,2.960194763913,0.0155091580498016,0.999986929681086,-3.79505458680922
"210089_s_at",-0.6947925,8.60396125,-2.95114442396439,0.0157419835555908,0.999986929681086,-3.798663231471
"224646_x_at",0.845999999999998,11.41505,2.95086543782407,0.0157492171688187,0.999986929681086,-3.7987745968954
"1570155_at",0.821630000000001,7.6359175,2.9504976767199,0.0157587577520179,0.999986929681086,-3.79892141085482
"1555167_s_at",-0.549572499999998,6.74569625,-2.9428372520955,0.0159588361670194,0.999986929681086,-3.80198248223187
"237107_at",-0.6417625,4.53495625,-2.93680065157188,0.0161183308977756,0.999986929681086,-3.8043986434751
"206950_at",1.2142325,5.76753875,2.93414682385846,0.0161889630038768,0.999986929681086,-3.80546194643605
"226931_at",0.757282500000001,8.02010875,2.93210649668432,0.01624348165576,0.999986929681086,-3.8062798971175
"227525_at",0.6257025,6.56807375,2.92968126420615,0.0163085292375475,0.999986929681086,-3.80725267016419
"201348_at",-0.79495,11.0024,-2.92658210814557,0.0163920396846789,0.999986929681086,-3.80849657384325
"239208_s_at",-0.583460000000001,7.56425,-2.92347918816088,0.0164760891531808,0.999986929681086,-3.80974290500966
"201858_s_at",1.3500775,9.99223625,2.91802181329025,0.0166249834554303,0.999986929681086,-3.81193715814585
"204830_x_at",-1.3020475,10.40453125,-2.91775939391042,0.0166321776010698,0.999986929681086,-3.8120427407363
"236632_at",1.1069425,7.64684375,2.91703104144656,0.0166521618140102,0.999986929681086,-3.81233582248523
"228176_at",0.825682499999996,8.76074125,2.91054130043096,0.0168313102211516,0.999986929681086,-3.81494945130203
"228645_at",-0.601075000000002,7.1340275,-2.90989168654829,0.0168493506919904,0.999986929681086,-3.81521129160772
"230135_at",2.1033925,6.64462125,2.90715320949231,0.0169256183092481,0.999986929681086,-3.81631553048905
"232636_at",0.791494999999999,5.0909725,2.90074003605245,0.0171056089723369,0.999986929681086,-3.81890429490203
"221765_at",0.68939,7.1647,2.89942962956948,0.0171426261413046,0.999986929681086,-3.81943373594789
"220093_at",-0.8494675,6.88664375,-2.89819160569018,0.0171776736645231,0.999986929681086,-3.81993408112368
"203824_at",1.452825,6.03659,2.89761941627037,0.0171938966014936,0.999986929681086,-3.82016537928172
"205968_at",-0.79145,6.5791075,-2.89737898489954,0.0172007180669698,0.999986929681086,-3.8202625789116
"220334_at",-0.741985,6.37694,-2.89194250137933,0.0173556997075543,0.999986929681086,-3.82246184874784
"210299_s_at",0.946352500000001,9.82425125,2.89139903060799,0.0173712708912013,0.999986929681086,-3.82268185673906
"39549_at",0.737537500000001,6.76626375,2.88941924552234,0.0174281150035839,0.999986929681086,-3.82348354858263
"237094_at",1.37077,6.554805,2.88446581669667,0.0175711713809625,0.999986929681086,-3.82549099598296
"205798_at",0.863355000000002,8.8550175,2.8727767944154,0.017913516588226,0.999986929681086,-3.83023724422913
"229963_at",-0.660525000000001,5.2577525,-2.87215140935449,0.0179320230852527,0.999986929681086,-3.83049153719656
"215894_at",-1.38204,4.80749,-2.86800916778587,0.0180550936259052,0.999986929681086,-3.83217676809781
"229097_at",0.862462500000001,8.57021625,2.85830267928415,0.018346864374578,0.999986929681086,-3.83613200757301
"203888_at",-0.812069999999999,8.4856725,-2.85784565059606,0.018360720097204,0.999986929681086,-3.83631845494646
"202435_s_at",0.582075,11.8165875,2.85502139195721,0.0184465796340072,0.999986929681086,-3.83747105585603
"205925_s_at",0.7292425,8.27133875,2.85346686967275,0.0184940124958118,0.999986929681086,-3.83810578283001
"230144_at",-0.663337500000001,4.69539875,-2.84646473008676,0.0187092109199239,0.999986929681086,-3.84096759323055
"205943_at",-1.4528525,4.61028875,-2.84493442663449,0.0187565803302276,0.999986929681086,-3.84159363815025
"231841_s_at",1.2682075,6.93979125,2.83910785939416,0.0189380566161627,0.999986929681086,-3.84397925032993
"222670_s_at",-0.942057499999999,8.70840125,-2.83458500527823,0.0190801572281044,0.999986929681086,-3.84583322347068
"223272_s_at",-0.546942500000004,10.24952875,-2.83319535709147,0.0191240350239022,0.999986929681086,-3.84640323379528
"213668_s_at",-0.657870000000003,8.073055,-2.82228854048997,0.0194719958628496,0.999986929681086,-3.85088315639894
"214755_at",-0.620582500000003,8.63437375,-2.81987346186656,0.0195499102792308,0.999986929681086,-3.85187660528341
"238546_at",0.5540875,7.05479125,2.81941101432525,0.0195648656905487,0.999986929681086,-3.85206689481723
"217511_at",0.631162500000003,8.24691375,2.81353856176073,0.0197557928603523,0.999986929681086,-3.85448500191803
"213462_at",0.578049999999996,8.2280525,2.81197170310598,0.0198070541597959,0.999986929681086,-3.85513071799405
"1556037_s_at",1.6943375,7.06125125,2.8105422400363,0.0198539382416704,0.999986929681086,-3.85572000614348
"210135_s_at",0.7203575,7.89538125,2.80713349946486,0.0199661946695564,0.999986929681086,-3.85712598648774
"202436_s_at",0.611975000000001,11.8959375,2.80592883023922,0.0200060206798131,0.999986929681086,-3.85762311948565
"1556794_at",-0.7691075,4.27070375,-2.80578965651596,0.0200106269154975,0.999986929681086,-3.85768056099962
"233907_s_at",0.7239475,4.91860625,2.80520290368182,0.020030058526486,0.999986929681086,-3.8579227521707
"232254_at",-0.6710025,6.12590375,-2.80423007547775,0.0200623180862467,0.999986929681086,-3.85832437029903
"230661_at",0.674409999999999,4.638145,2.80199988887176,0.0201364715608021,0.999986929681086,-3.85924539289439
"227240_at",0.7872475,7.94126375,2.8002340734596,0.0201953820156134,0.999986929681086,-3.85997495737759
"1559067_a_at",0.510087500000003,4.31865375,2.79604427824138,0.0203358611210827,0.999986929681086,-3.86170713626823
"219308_s_at",0.553564999999999,8.784585,2.79466199202235,0.0203824247995056,0.999986929681086,-3.8622789582461
"225046_at",-1.460465,7.3299125,-2.79461533406607,0.0203839984046791,0.999986929681086,-3.86229826262833
"214091_s_at",-0.768765000000004,10.0317925,-2.79459163824102,0.0203847976268837,0.999986929681086,-3.86230806667443
"320_at",0.520555000000002,7.257315,2.79288086492081,0.0204425833465868,0.999986929681086,-3.86301602491841
"206025_s_at",-1.233705,9.5765075,-2.79148534393817,0.02048984365657,0.999986929681086,-3.86359371868083
"206176_at",1.13455,7.48304,2.79054269371845,0.0205218298750705,0.999986929681086,-3.86398403954268
"229459_at",1.3984925,6.87588375,2.78914150240365,0.020569469028753,0.999986929681086,-3.86456437442309
"228707_at",-1.103995,5.7959775,-2.78700201918713,0.0206424258607474,0.999986929681086,-3.86545082835505
"212325_at",0.871075000000001,9.15109,2.78583202652852,0.0206824337915262,0.999986929681086,-3.86593576548472
"237426_at",-0.573067500000001,5.07286375,-2.77878299679207,0.0209251448675865,0.999986929681086,-3.86886002314874
"201163_s_at",0.503949999999996,12.986875,2.77592989289657,0.0210242014697958,0.999986929681086,-3.87004487785189
"209351_at",2.4962625,7.35495375,2.77410747096256,0.0210877225355679,0.999986929681086,-3.87080208300946
"229566_at",0.564775000000001,8.6411675,2.77389273615919,0.0210952199788829,0.999986929681086,-3.87089132341731
"218839_at",-0.539327500000001,6.50369375,-2.76527101626599,0.0213984882145738,0.999986929681086,-3.87447774836894
"224185_at",-0.564824999999999,5.9334475,-2.76446398609996,0.0214271005214759,0.999986929681086,-3.8748137895421
"228977_at",0.6270975,6.65302375,2.75706386864677,0.0216912762093198,0.999986929681086,-3.87789781724264
"201540_at",0.692125000000001,12.8809375,2.75635988405198,0.0217165788109572,0.999986929681086,-3.87819145644274
"223777_at",0.509962499999999,6.45381875,2.75295941358787,0.0218392198282085,0.999986929681086,-3.87961043991798
"208962_s_at",-0.624422499999998,9.60953625,-2.74983371983587,0.0219525690640421,0.999986929681086,-3.88091565537156
"220786_s_at",0.843827500000003,5.48619125,2.74744198205122,0.0220397042699968,0.999986929681086,-3.88191496530594
"203936_s_at",-0.570865,6.5517225,-2.74478748051439,0.0221368222406422,0.999986929681086,-3.8830246473084
"228058_at",0.848860000000001,6.2686025,2.73870978222037,0.0223608153732361,0.999986929681086,-3.88556766645718
"201753_s_at",0.513299999999999,11.6241,2.73729433524911,0.0224133098507879,0.999986929681086,-3.88616037608474
"212070_at",-0.752995000000002,9.620475,-2.73613455601763,0.0224564152972509,0.999986929681086,-3.88664615600106
"219230_at",-0.982487500000001,6.67934875,-2.72738662683583,0.0227842611451444,0.999986929681086,-3.89031402512383
"206026_s_at",-1.2435325,9.19279625,-2.72460572805162,0.0228894909774575,0.999986929681086,-3.89148139589151
"215034_s_at",1.4792575,7.81081875,2.72370613312316,0.0229236368827523,0.999986929681086,-3.89185917199628
"209386_at",1.40994,9.0404125,2.72144848147366,0.0230095573674931,0.999986929681086,-3.89280755714396
"218330_s_at",-0.726790000000003,9.772355,-2.71915996727429,0.023096984495788,0.999986929681086,-3.89376935356575
"228155_at",-1.38818,7.6083875,-2.71881005826897,0.0231103814670705,0.999986929681086,-3.89391644980628
"229655_at",1.16029,7.769985,2.70089356441852,0.0238069428867646,0.999986929681086,-3.90146223165321
"209594_x_at",-1.1503075,9.52030875,-2.6989309703508,0.0238845217602185,0.999986929681086,-3.90229046320719
"213316_at",1.18006,6.5723,2.69534583422596,0.0240268968686504,0.999986929681086,-3.90380426186222
"219143_s_at",-0.525957500000001,8.12911875,-2.69152403215779,0.0241796135852698,0.999986929681086,-3.90541918452397
"204464_s_at",-0.871227500000001,8.09456125,-2.68878361982864,0.0242897210325099,0.999986929681086,-3.90657791656521
"221000_s_at",0.532432499999999,7.91471375,2.68729872972074,0.0243495937343753,0.999986929681086,-3.90720603790371
"223176_at",0.665229999999996,9.387495,2.68703944838403,0.0243600635463949,0.999986929681086,-3.90731573511014
"218706_s_at",0.557287500000003,10.42580625,2.67964293814056,0.024660654683758,0.999986929681086,-3.91044743274197
"220471_s_at",0.561375,6.1742075,2.67615992175133,0.0248034950884659,0.999986929681086,-3.91192372997445
"229070_at",-0.77093,8.2966,-2.67537731642693,0.0248357047059855,0.999986929681086,-3.91225558077044
"227889_at",0.609010000000002,8.1577325,2.67331299231222,0.0249208682558584,0.999986929681086,-3.91313116722902
"230903_s_at",-0.538272500000001,6.07680625,-2.67166349527923,0.0249891295746155,0.999986929681086,-3.91383105823736
"209678_s_at",0.664689999999998,9.311755,2.67071918277621,0.0250282929148515,0.999986929681086,-3.9142318369161
"221614_s_at",-1.1377525,6.76733875,-2.67028778591455,0.0250462047451511,0.999986929681086,-3.91441495200536
