PROBE,logFC,AveExpr,t,P.Value,adj.P.Val,B
1565830_at,0.00716500000000053,3.74952,0.0523696528954215,0.959348629993345,0.999986929681086,-4.83064948223402
1565832_at,0.0942925000000017,6.18715875,0.501687221336832,0.627620412170671,0.999986929681086,-4.77986681397939
1565833_at,0.1838275,3.33963375,1.68197128920554,0.125983589131031,0.999986929681086,-4.35832447571361
1565834_a_at,0.0701124999999996,2.66450875,0.529644036976055,0.608844241321956,0.999986929681086,-4.7741251792291
1565836_at,-0.0211749999999995,4.6046,-0.18898916652589,0.854186351119915,0.999986929681086,-4.82379592251424
1565837_at,-0.0160800000000005,3.106955,-0.158192124891364,0.87770793612112,0.999986929681086,-4.82601389801755
1565838_at,0.00556249999999903,4.05363625,0.053779994692037,0.958255021214666,0.999986929681086,-4.83061827658891
1565839_a_at,-0.00434750000000017,3.92860375,-0.0257484678739058,0.980005357872217,0.999986929681086,-4.83108304744611
1565840_at,0.0532600000000003,2.8204625,0.542389684741873,0.600381940411667,0.999986929681086,-4.77141412086674
1565843_s_at,-0.0980099999999995,6.1149325,-0.72578373619087,0.485942544757799,0.999986929681086,-4.7262206972385
1565844_at,-0.0122724999999999,4.81563375,-0.103079369187003,0.920102013892636,0.999986929681086,-4.8290074767569
1565845_at,-0.0123899999999999,6.743645,-0.0850483397169172,0.934036832646694,0.999986929681086,-4.8297137902377
1565846_at,0.0394375,4.51748625,0.303637880803103,0.768128279781667,0.999986929681086,-4.81214848842492
1565848_at,-0.0359049999999987,6.18691,-0.241785798708756,0.814225608189841,0.999986929681086,-4.81909181156013
1565849_a_at,0.0289875000000004,4.32751375,0.203477726052872,0.843171227558174,0.999986929681086,-4.82261805401568
1565851_at,-0.033725,2.57231,-0.321484876270305,0.75499452205931,0.999986929681086,-4.80986125879309
1565852_at,0.0633125000000003,5.83639875,0.614057318016043,0.553989641264219,0.999986929681086,-4.75510453465041
1565856_at,-0.00156500000000026,5.0363925,-0.0158953806409014,0.987655710856535,0.999986929681086,-4.8311686119056
1565857_at,0.0142025000000015,5.36510875,0.120199637290251,0.906897481699967,0.999986929681086,-4.82821203622201
1565858_at,0.1695825,5.18811375,1.41177221530114,0.190785658844915,0.999986929681086,-4.47734982368497
1565859_at,0.150115,4.829055,1.21027751593892,0.256214101396613,0.999986929681086,-4.56050545101296
1565860_at,0.131915,3.09081,1.05853013366129,0.316693542792144,0.999986929681086,-4.61845324931306
1565861_at,0.0090050000000006,2.5698975,0.10707848828727,0.917015103923825,0.999986929681086,-4.82883254330793
1565862_a_at,-0.0255900000000002,5.69937,-0.242877791328139,0.813404598670262,0.999986929681086,-4.81898256768475
1565863_at,-0.1102125,2.95895875,-1.04549233255901,0.322367325012042,0.999986929681086,-4.6232072750913
1565866_a_at,0.0210724999999998,4.90011375,0.177689400879334,0.862800419803973,0.999986929681086,-4.8246549305707
1565867_a_at,0.146444999999999,4.459525,1.27097508147861,0.234792926068094,0.999986929681086,-4.53611648911171
1565868_at,-0.0178325000000008,4.25989125,-0.146353826810389,0.886784661310794,0.999986929681086,-4.82676271811698
1565873_at,0.1579725,4.85642125,1.47841954952276,0.172546435492049,0.999986929681086,-4.44863247825536
1565874_at,0.034155000000001,3.290635,0.329245268175997,0.74930903185971,0.999986929681086,-4.80882742340293
1565875_at,0.0572425000000001,2.84098375,0.582347761028842,0.574262150719575,0.999986929681086,-4.76254152262969
1565876_x_at,-0.10088,2.708615,-0.961524142273868,0.360767917175887,0.999986929681086,-4.65287629853062
1565877_at,-0.0960549999999998,2.8584075,-0.896527259733119,0.392723703017071,0.999986929681086,-4.67464019094015
1565879_at,0.0153424999999991,6.56460125,0.14932173304531,0.884507403681007,0.999986929681086,-4.82658041049659
1565880_at,-0.044369999999998,6.076005,-0.418060546996901,0.685448966646886,0.999986929681086,-4.79532341069103
1565881_at,-0.0371250000000014,3.029025,-0.322741738214434,0.754072643282777,0.999986929681086,-4.80969543256246
1565882_at,-0.00444250000000057,4.78485625,-0.0261747642135105,0.979674406007778,0.999986929681086,-4.83107843185794
1565886_at,-0.2802775,5.09047375,-1.05779038459589,0.317013406529462,0.999986929681086,-4.61872400479314
1565887_at,-0.122715,3.38925,-0.583025414391674,0.573824644353616,0.999986929681086,-4.76238622210682
1565888_at,-0.0189975000000011,3.17830625,-0.234648949531115,0.819597248570686,0.999986929681086,-4.81979390684492
1565889_at,-0.0874475000000001,3.72789125,-0.556968393449918,0.590779404265646,0.999986929681086,-4.76824218616871
1565890_at,-0.00635499999999922,4.25631,-0.0438505102052291,0.965956370008667,0.999986929681086,-4.83082036142711
1565892_at,0.0144675000000021,5.14487125,0.170061272777498,0.868626398882098,0.999986929681086,-4.82520521434132
1565894_at,-0.0484299999999998,5.780845,-0.446403594379849,0.66558158819835,0.999986929681086,-4.79037742853776
1565895_at,0.0356649999999994,3.321975,0.416697302285045,0.686411151142502,0.999986929681086,-4.79555363694279
1565896_at,0.108712499999999,4.05185625,1.04121546250035,0.324245324327738,0.999986929681086,-4.62475842397346
1565897_at,-0.030667499999999,4.66451625,-0.187703204357605,0.855165668197023,0.999986929681086,-4.82389631891556
1565898_at,-0.0995350000000004,3.334595,-1.09452541340039,0.301427212149754,0.999986929681086,-4.60513378139545
1565900_at,-0.0373124999999987,3.71659125,-0.255919475776589,0.803618078430404,0.999986929681086,-4.81764064360579
1565903_at,0.030994999999999,6.1725125,0.214055042728773,0.835152130182468,0.999986929681086,-4.82170404450883
1565905_at,0.138479999999999,6.244275,1.47970147409375,0.172211018862414,0.999986929681086,-4.44807525587727
1565906_at,0.129312499999999,4.30374625,0.928484131627615,0.376767718258388,0.999986929681086,-4.66407646372714
1565908_at,-0.022432499999999,5.30757625,-0.138419060461089,0.892878275214563,0.999986929681086,-4.82723227849215
1565909_at,0.245297500000001,5.58526625,1.87385749533376,0.0928580780677681,0.999986929681086,-4.27099410448608
1565910_at,0.0555375000000002,3.40646375,0.608933780400654,0.557237336467466,0.999986929681086,-4.75632957994178
1565911_at,-0.0256749999999997,4.98224,-0.258499986108997,0.80168585426307,0.999986929681086,-4.8173669931787
1565912_at,-0.113435,3.9666175,-1.12324810522618,0.289660859957813,0.999986929681086,-4.59430761368279
1565913_at,0.0123449999999998,3.5144025,0.0793410565792386,0.938452730485098,0.999986929681086,-4.82990922080047
1565915_at,0.0624175000000005,2.79321375,0.560994176965657,0.588142357917509,0.999986929681086,-4.76735302177082
1565917_at,-0.0608524999999993,2.92040125,-0.515246807874313,0.618477205288369,0.999986929681086,-4.77711734609344
1565918_a_at,-0.0385500000000008,5.138395,-0.336800433705785,0.743789158620821,0.999986929681086,-4.80779814216508
1565920_at,0.120007499999999,3.15604625,1.07596635808058,0.309225739730312,0.999986929681086,-4.61203642320507
1565921_a_at,0.1326525,4.39170375,1.23352928256132,0.247826869234052,0.999986929681086,-4.55123714092587
1565923_at,0.00840750000000057,2.73123125,0.0721408838925123,0.944026862390652,0.999986929681086,-4.83013645326928
1565924_a_at,0.0526274999999998,2.95979125,0.525176947177211,0.611824747437428,0.999986929681086,-4.7750615652657
1565925_at,0.0235949999999989,3.16431,0.28318040341389,0.783279214358974,0.999986929681086,-4.81461459105104
1565927_s_at,-0.0852950000000003,4.450995,-0.794927011283277,0.446588132918503,0.999986929681086,-4.70636186496183
1565928_at,0.19133,4.1576125,1.73067693702031,0.116677056095139,0.999986929681086,-4.33629381902628
1565929_s_at,-0.0687100000000012,4.24406,-0.436386084686415,0.672573194235131,0.999986929681086,-4.79216017124899
1565934_at,0.111585000000002,3.637095,0.713622720563222,0.493085960390588,0.999986929681086,-4.72956076499102
1565935_at,-0.0167325000000016,4.41100375,-0.117139889553752,0.909255323143665,0.999986929681086,-4.8283631092652
1565936_a_at,0.0585299999999997,3.5094775,0.729659268186446,0.483679853910179,0.999986929681086,-4.72514649479692
1565937_a_at,-0.0192775000000012,2.88557875,-0.228436662154074,0.824281090330331,0.999986929681086,-4.82038824985744
1565939_at,0.2135925,3.84476625,1.95846728234496,0.0810034085348115,0.999986929681086,-4.23221186595342
1565947_a_at,0.0116624999999999,5.27764125,0.137077257427559,0.89390947488347,0.999986929681086,-4.82730911424278
1565949_x_at,-0.0878875000000008,4.68049125,-0.662374017678198,0.523903158707339,0.999986929681086,-4.7431162969009
1565951_s_at,-0.194515,4.368805,-0.734123146457721,0.481081959911094,0.999986929681086,-4.7239033954617
1565974_at,0.0323450000000003,5.91419,0.284074647007948,0.782614864753779,0.999986929681086,-4.81451028133791
1565975_at,-0.0754500000000009,4.034055,-0.555835381947051,0.591522717095833,0.999986929681086,-4.76849139929689
1565976_at,-0.1125175,3.06781875,-1.12438332901847,0.289203325473421,0.999986929681086,-4.59387622452841
1565978_a_at,0.0159175,3.72224125,0.140186193855075,0.891520524993885,0.999986929681086,-4.82712995282534
1565998_at,0.262379999999999,3.5726675,2.23842025628233,0.051229328974224,0.999986929681086,-4.10440635969159
1565999_at,-0.000410000000000466,2.9780275,-0.00468202183092666,0.996363805580053,0.999986929681086,-4.83121673138832
1566001_at,-0.1022775,6.65553875,-0.793812118074885,0.447205519894885,0.999986929681086,-4.70669353008418
1566002_at,0.155965,6.0876175,0.86486832153906,0.408997228423378,0.999986929681086,-4.6848352955063
1566003_x_at,0.0763099999999994,6.2897225,0.349721581701767,0.73438459653958,0.999986929681086,-4.8059858973247
1566029_at,0.0196949999999987,6.1883775,0.151649284709681,0.882722265807812,0.999986929681086,-4.82643489704203
1566030_at,0.0664700000000003,3.72266,0.62901649362707,0.544569675967909,0.999986929681086,-4.75147669940315
1566032_at,0.1701175,4.59774375,0.890705940105021,0.395681201820375,0.999986929681086,-4.67653526303813
1566033_at,0.0368424999999988,3.61943625,0.34347165780088,0.738927857139139,0.999986929681086,-4.80687064426221
1566037_at,0.1383325,6.02540125,1.22820874487389,0.249726025921639,0.999986929681086,-4.55336629918288
1566038_at,0.158074999999999,6.7978,1.43342692594721,0.184684766791984,0.999986929681086,-4.46807547398257
1566039_a_at,0.0799925000000012,5.13986125,0.676183120247483,0.515486914569305,0.999986929681086,-4.73954752449218
1566040_at,0.0868800000000007,4.2949225,0.833990965586866,0.425315238919389,0.999986929681086,-4.69451132290168
1566041_at,-0.00274250000000009,5.29248875,-0.019745390786946,0.984666196945836,0.999986929681086,-4.83113999717824
1566042_at,-0.105739999999999,5.315005,-1.07079933016419,0.311424449601393,0.999986929681086,-4.61394493798585
1566043_at,-0.0118075000000006,4.07901375,-0.119138701622007,0.907714931242009,0.999986929681086,-4.82826485819441
1566044_at,0.0962824999999992,5.14762125,0.953421200662871,0.364645101239269,0.999986929681086,-4.65564875485123
1566046_at,-0.0690524999999997,4.70621625,-0.548840441822298,0.596122847666497,0.999986929681086,-4.77001991635909
1566047_at,-0.00625750000000025,3.17936625,-0.0497803249876455,0.96135668070195,0.999986929681086,-4.83070461773912
1566079_at,-0.0724525000000007,6.10453875,-0.810622075671043,0.437957065453332,0.999986929681086,-4.70165394042771
1566080_at,-0.0513999999999988,3.9718475,-0.584647750850803,0.572777982674303,0.999986929681086,-4.76201377614778
1566081_at,-0.093630000000001,3.33944,-0.925936797085086,0.378022248574589,0.999986929681086,-4.66492835203951
1566082_at,0.0975375000000005,3.96409625,0.774617642286428,0.457923494188156,0.999986929681086,-4.71234557740687
1566084_at,0.0559250000000011,6.126155,0.528643097960541,0.609511425084563,0.999986929681086,-4.77433561849114
1566086_at,0.0328575000000004,5.58985625,0.238028349815877,0.817052446419102,0.999986929681086,-4.81946402463179
1566087_at,0.0290825000000003,2.79487125,0.253708484774654,0.805274733243686,0.999986929681086,-4.81787297420653
1566093_at,0.183315000000001,4.6550275,1.54594524748329,0.155638123033732,0.999986929681086,-4.41905678284812
1566094_at,-0.00269000000000075,2.60271,-0.0253489154793242,0.980315550937731,0.999986929681086,-4.83108730468236
1566096_x_at,0.0260425,2.50454875,0.199253999907726,0.846378786048338,0.999986929681086,-4.82297028590559
1566097_at,-0.0126599999999994,5.090115,-0.122685864180261,0.904982300720012,0.999986929681086,-4.82808642658397
1566098_at,0.0851599999999983,5.09013,0.798755926394517,0.444472140893272,0.999986929681086,-4.70522001807651
1566099_at,0.0956574999999997,5.70630625,0.760975482330939,0.465642779130672,0.999986929681086,-4.71629531571722
1566101_at,0.0178300000000018,4.3558975,0.134999963030676,0.895506325906859,0.999986929681086,-4.8274265998326
1566102_at,-0.0816700000000008,4.7761775,-0.588967968336706,0.569995940402901,0.999986929681086,-4.76101751071048
1566105_at,0.0516049999999995,5.8647425,0.473419961866153,0.646896057979895,0.999986929681086,-4.78538235365939
1566106_at,0.0293074999999998,4.70207125,0.230601406854308,0.822648108904449,0.999986929681086,-4.82018292042747
1566108_at,0.0820749999999997,3.6444525,0.97290315464312,0.355374329721871,0.999986929681086,-4.64895523528397
1566109_at,0.0548500000000005,2.94386,0.607680074849029,0.558033680799887,0.999986929681086,-4.75662797699531
1566110_at,-0.0804625000000003,6.85185875,-0.667168950922729,0.520971473936862,0.999986929681086,-4.74188419998108
1566111_at,-0.0220850000000015,5.98268,-0.151561905045627,0.88278926995515,0.999986929681086,-4.82644040016328
1566113_at,0.0194075000000007,4.05806875,0.2037068512571,0.84299731296421,0.999986929681086,-4.82259873819912
1566114_at,0.0785575000000005,4.76370875,0.638438736247959,0.538684419535751,0.999986929681086,-4.74915286192872
1566115_at,0.154497499999999,2.93691375,1.77019342103491,0.10959375990111,0.999986929681086,-4.31833881931396
1566123_at,0.0539825,4.53268125,0.425478383509722,0.680223910541721,0.999986929681086,-4.79405830925474
1566124_a_at,-0.0483674999999986,3.58423875,-0.355129949396121,0.730461838293776,0.999986929681086,-4.80520795631989
1566126_at,0.0591799999999996,3.9030075,0.465836262399039,0.652115756284876,0.999986929681086,-4.78681194619741
1566127_at,0.1268325,5.03523625,1.28968796185427,0.228494715985872,0.999986929681086,-4.5284741879783
1566129_at,-0.113062500000001,3.88843375,-1.27453524186672,0.233583725671961,0.999986929681086,-4.53466683956851
1566134_at,-0.0923050000000005,6.35044,-0.70293726111851,0.499416629918386,0.999986929681086,-4.73245690289419
1566135_at,-0.0505200000000006,6.4213925,-0.381269707530786,0.711620195888892,0.999986929681086,-4.80128756888735
1566136_at,0.0651600000000006,5.393795,0.559790403410219,0.588930210015476,0.999986929681086,-4.7676194955494
1566137_s_at,-0.0639450000000004,5.7251625,-0.629931076751829,0.54399678141606,0.999986929681086,-4.75125244212179
1566138_at,0.00954000000000121,5.0621975,0.0531952420818347,0.958708439709354,0.999986929681086,-4.83063131553031
1566139_at,0.0311174999999979,4.96345875,0.260975105194026,0.799833876297769,0.999986929681086,-4.81710199987988
1566140_at,-0.00402750000000074,2.95920625,-0.0475124677992294,0.963115663615899,0.999986929681086,-4.83075061382786
1566141_at,0.14944,4.556085,1.14679703783688,0.280285984760114,0.999986929681086,-4.58530574639886
1566142_at,0.0613749999999995,3.5678225,0.637684179767334,0.539154349281,0.999986929681086,-4.74934005908733
1566144_at,-0.1684275,6.41109375,-1.05730700143835,0.317222552659101,0.999986929681086,-4.61890086199984
1566145_s_at,-0.155245,5.4062975,-1.26724576889977,0.236065125698133,0.999986929681086,-4.53763281356606
1566146_x_at,-0.155194999999999,5.7666925,-1.32788395247536,0.216075199482421,0.999986929681086,-4.51270663797992
1566147_a_at,0.060055000000002,5.95934,0.395327092344494,0.701571107304426,0.999986929681086,-4.79906999505353
1566149_at,0.0432324999999993,5.95711375,0.38018939534211,0.712394930874108,0.999986929681086,-4.80145483790082
1566150_at,0.021492499999999,3.30911625,0.154360964541666,0.88064339619368,0.999986929681086,-4.82626255339606
1566151_at,0.00945499999999821,5.0108225,0.0750727502974927,0.941756704728409,0.999986929681086,-4.83004652754308
1566152_a_at,0.376452499999999,4.64696875,2.62764618755474,0.0268819027316685,0.999986929681086,-3.93259020991679
1566156_at,-0.127400000000002,6.63778,-1.00520899327212,0.34038648293634,0.999986929681086,-4.63765025711823
1566157_x_at,0.0670024999999992,6.38953625,0.594263544349178,0.566596110656091,0.999986929681086,-4.75978750396861
1566158_at,-0.128760000000001,3.7182175,-1.30242641763568,0.224288175494099,0.999986929681086,-4.52324032101163
1566161_at,-0.03748,2.9624675,-0.376835055577749,0.714802671374298,0.999986929681086,-4.80197132937514
1566162_x_at,-0.1259625,2.52760375,-1.30236493684339,0.224308321731948,0.999986929681086,-4.52326564187008
1566163_at,0.00255750000000088,3.65569125,0.0153436317682178,0.988084158896217,0.999986929681086,-4.83117220629633
1566165_at,-0.1174175,4.20284875,-0.504731171313554,0.62556197591973,0.999986929681086,-4.77925541453002
1566166_at,0.0912775000000003,3.14523375,0.757586917002808,0.467573209795621,0.999986929681086,-4.7172676190524
1566168_at,0.074837500000001,5.80119125,0.580016236595612,0.575768838266867,0.999986929681086,-4.76307462655667
1566169_at,0.154459999999998,3.069905,1.4984275614644,0.167375906812177,0.999986929681086,-4.43991595985899
1566171_at,0.115469999999999,7.159825,1.16825945892077,0.271952971585289,0.999986929681086,-4.57700614717137
1566176_at,-0.183392500000002,4.14854875,-1.28673507933907,0.229479145690718,0.999986929681086,-4.52968383283781
1566177_at,0.0470000000000015,6.470695,0.330242370056557,0.748579671030445,0.999986929681086,-4.80869286915623
1566178_x_at,0.0139849999999999,6.5116325,0.0944744550209131,0.926748832465945,0.999986929681086,-4.82936138582171
1566181_at,-0.0967725000000019,5.21008875,-0.841030492533105,0.421556301526795,0.999986929681086,-4.69232900963723
1566182_at,0.00711750000000055,5.39210875,0.0443210969373272,0.965591290512974,0.999986929681086,-4.83081171124365
1566183_at,-0.0200874999999989,5.39799125,-0.155110931734335,0.880068613890431,0.999986929681086,-4.82621435373827
1566185_at,0.0452550000000009,6.215065,0.51692681072279,0.617349131049005,0.999986929681086,-4.77677204820807
1566186_at,0.0537374999999987,5.08974875,0.539747284782717,0.602131213091486,0.999986929681086,-4.77198094426499
1566190_at,0.143,3.2127,1.17715879903301,0.268556288360564,0.999986929681086,-4.57353877031405
1566191_at,-0.0378349999999994,2.9056475,-0.322280212199476,0.75441111426959,0.999986929681086,-4.80975639724605
1566194_at,0.000692499999999541,4.06892375,0.00742824311016203,0.994231045644677,0.999986929681086,-4.83120979567099
1566195_at,-0.0278799999999988,5.2410725,-0.174105627312861,0.865536461616968,0.999986929681086,-4.82491643440088
1566201_at,0.0802574999999992,2.99006125,0.810228985372242,0.438171858322936,0.999986929681086,-4.70177273426015
1566202_at,0.00454999999999961,2.567175,0.0396180648177043,0.969240250368398,0.999986929681086,-4.83089401372516
1566203_at,0.126832499999999,2.96550875,1.38252752394959,0.19929913549554,0.999986929681086,-4.48978246074646
1566204_at,-0.117305,3.919185,-0.902007046965022,0.38995405895159,0.999986929681086,-4.67284799290756
1566207_at,-0.0118999999999989,6.674625,-0.117546471059721,0.908941957049123,0.999986929681086,-4.82834325788148
1566208_at,-0.11221,4.73751,-0.98823073264775,0.348203479283863,0.999986929681086,-4.6436230973139
1566209_at,-0.0473949999999999,3.441185,-0.356743031013855,0.729293437916913,0.999986929681086,-4.80497371980588
1566210_at,0.0175050000000008,4.950565,0.214444752042978,0.834857051822666,0.999986929681086,-4.82166949817935
1566215_at,-0.0475525000000001,5.02066625,-0.424466133652356,0.680935881127892,0.999986929681086,-4.79423217687758
1566217_at,-0.0333474999999992,3.51652125,-0.281233637607367,0.784726140156704,0.999986929681086,-4.81484056734194
1566218_at,-0.0806124999999991,6.05598375,-0.764939436989551,0.463391134930739,0.999986929681086,-4.71515347129925
1566219_at,-0.00794999999999746,3.2703825,-0.0734303010175355,0.943028393982767,0.999986929681086,-4.83009734488329
1566221_at,0.134072499999998,5.23650375,1.17876397571791,0.267947264114763,0.999986929681086,-4.57291176359089
1566222_at,-0.0919350000000003,4.418175,-0.824936661459883,0.430183556349973,0.999986929681086,-4.69729742460303
1566228_at,0.00981000000000076,5.04933,0.0944793308665384,0.926745064400273,0.999986929681086,-4.82936119398576
1566229_a_at,-0.10012,4.8951425,-0.69378379968843,0.504879603541611,0.999986929681086,-4.73490881338206
1566231_at,0.0485199999999999,6.4841975,0.428329039325015,0.678220681139135,0.999986929681086,-4.79356658510303
1566232_at,0.0435174999999992,6.25152125,0.368672510941162,0.720675572511645,0.999986929681086,-4.80320997937122
1566235_at,0.0693674999999994,5.56188875,0.569475941463735,0.582607365971851,0.999986929681086,-4.76546099382925
1566236_at,0.0170825000000026,5.64956625,0.127051336483398,0.901621077781829,0.999986929681086,-4.82785968532269
1566242_at,-0.17263,3.618165,-1.50077044953419,0.166779419335942,0.999986929681086,-4.43889259810937
1566243_at,0.0896699999999999,3.360105,0.584343161109828,0.572974410065643,0.999986929681086,-4.76208377171806
1566248_at,0.137380000000002,5.83232,0.919113970598469,0.381397206076889,0.999986929681086,-4.66720173816529
1566249_at,0.0982249999999976,5.88454,0.678085326508821,0.514334030200069,0.999986929681086,-4.73905103792979
1566251_at,0.0300249999999997,2.6099225,0.287909071987009,0.779768309799891,0.999986929681086,-4.81405938966812
1566253_at,-0.0287424999999999,2.82559625,-0.271542513580068,0.791941877760649,0.999986929681086,-4.81594291689314
1566256_s_at,0.208654999999999,3.721715,1.79472725300851,0.105397724987822,0.999986929681086,-4.30716140357748
1566257_at,-0.0545575000000014,5.89421875,-0.161010926809396,0.875549404206694,0.999986929681086,-4.82582709000148
1566265_at,0.16659,2.92712,1.49895114569646,0.1672424427993,0.999986929681086,-4.43968730879811
1566266_at,0.0582525000000009,2.69531375,0.551964484252929,0.594066006342608,0.999986929681086,-4.76933940121155
1566267_at,0.0290599999999999,3.69979,0.18469195698096,0.857459884450597,0.999986929681086,-4.82412876094076
1566268_at,0.000787499999997721,6.24526125,0.00591494393418069,0.995406293476777,0.999986929681086,-4.83121400667916
1566269_at,0.00423250000000053,3.77845125,0.0447795574328008,0.965235626620448,0.999986929681086,-4.83080319522594
1566271_x_at,0.1153525,3.56905875,1.16132436963923,0.274623695269051,0.999986929681086,-4.57969773104547
1566272_at,-0.00200499999999959,3.02847,-0.0222362238116135,0.98273220846378,0.999986929681086,-4.83111819122017
1566276_at,-0.1208625,5.12200375,-1.34906450760178,0.20943607966155,0.999986929681086,-4.5038702753077
1566277_at,-0.0898349999999999,4.2849,-0.623833311971067,0.547823030715583,0.999986929681086,-4.75274228807546
1566278_at,-0.0977975000000004,4.59181125,-0.656819458664701,0.527311622643651,0.999986929681086,-4.74453411452898
1566279_at,0.155692499999999,3.87720625,1.13865061577848,0.283501534145685,0.999986929681086,-4.58843237434648
1566284_at,-0.06907,4.49084,-0.413024331816288,0.689006506455389,0.999986929681086,-4.79617041300863
1566285_at,-0.0492900000000001,3.3401725,-0.382631308391712,0.710644233493693,0.999986929681086,-4.80107610489448
1566288_at,0.0130999999999992,3.770065,0.0783550077931344,0.939215895114544,0.999986929681086,-4.82994161372927
1566289_at,-0.182505000000001,4.0234925,-1.24932238933427,0.24225903713241,0.999986929681086,-4.54488850524656
1566294_at,0.0576125000000007,3.63192375,0.625441623195744,0.546812332303429,0.999986929681086,-4.75235055492356
1566295_at,-0.0808974999999985,3.70597125,-0.635612277307047,0.540445942356812,0.999986929681086,-4.74985309318472
1566301_at,0.0934399999999993,4.976195,0.801243098855735,0.443101230740555,0.999986929681086,-4.70447598436504
1566302_at,0.0429225000000022,6.09413125,0.417279821048937,0.685999933816145,0.999986929681086,-4.79545534700735
1566303_s_at,-0.0408800000000014,9.489445,-0.290395420979417,0.777924364488513,0.999986929681086,-4.81376388149964
1566323_at,0.0767550000000004,2.510235,0.775359867727735,0.457505931145461,0.999986929681086,-4.71212907096297
1566324_a_at,-0.0215900000000002,2.791425,-0.148021312760785,0.885505072765512,0.999986929681086,-4.82666073758992
1566337_x_at,-0.192112499999999,4.12894625,-1.54640666692767,0.155527802531737,0.999986929681086,-4.41885320327693
1566339_at,-0.13735,4.003465,-1.16854897534417,0.271841930993324,0.999986929681086,-4.57689358225142
1566340_at,0.0198575000000023,5.28602375,0.116415655880399,0.909813555362925,0.999986929681086,-4.82839830048253
1566342_at,-0.0505600000000008,8.6906275,-0.187014324074194,0.855690388472936,0.999986929681086,-4.82394982203773
1566362_at,0.0644775000000015,3.22049625,0.466763237411185,0.651476661340459,0.999986929681086,-4.78663834838713
1566363_at,-0.0122050000000007,5.7025425,-0.140223506410927,0.891491860448987,0.999986929681086,-4.82712777834827
1566402_at,-0.0784900000000004,6.12039,-0.604318086663054,0.560172381165459,0.999986929681086,-4.7574255142157
1566403_at,0.00637750000000015,4.24025375,0.0426525438490954,0.966885785466155,0.999986929681086,-4.83084196564159
1566419_at,0.0249674999999998,3.43991875,0.202288980756682,0.844073673058464,0.999986929681086,-4.82271792423056
1566424_at,0.117222500000001,4.61877125,1.12077521751166,0.29065949021656,0.999986929681086,-4.59524640979029
1566425_at,0.0244650000000011,6.8676875,0.235463968150559,0.818983307488543,0.999986929681086,-4.81971477153421
1566426_at,0.1368125,3.65563375,1.07580070880835,0.309296041583149,0.999986929681086,-4.61209769838957
1566427_at,0.1798875,5.35487875,1.1587729246166,0.275611515392677,0.999986929681086,-4.58068564403728
1566428_at,-0.0274174999999999,2.65634625,-0.309735737481327,0.763631802673735,0.999986929681086,-4.81138119411977
1566432_at,0.0299749999999985,6.0545025,0.224554681811352,0.827211697548431,0.999986929681086,-4.82075169890335
1566433_at,0.055909999999999,5.250845,0.530936582316358,0.607983247792433,0.999986929681086,-4.77385289984928
1566437_at,-0.0631849999999989,2.882565,-0.52587363354997,0.61135941143045,0.999986929681086,-4.77491599910794
1566438_at,0.0891849999999996,3.711095,0.704846530988648,0.498281777435398,0.999986929681086,-4.73194209150809
1566439_at,0.00612500000000038,2.4228525,0.0676403675968134,0.94751266028461,0.999986929681086,-4.83026753538671
1566440_at,0.0291749999999995,4.6262025,0.299147807157354,0.771445054111437,0.999986929681086,-4.81270403426126
1566441_at,-0.0285649999999995,4.318575,-0.266369960207564,0.795801815277967,0.999986929681086,-4.81651587230316
1566442_at,-0.0723374999999997,3.63886375,-0.871145042730873,0.405733969028754,0.999986929681086,-4.68283579808439
1566445_at,-0.0651675000000007,2.88659875,-0.604068934743372,0.560331061789656,0.999986929681086,-4.75748446431624
1566446_at,-0.0946774999999995,3.76075875,-0.780751745534732,0.454480062392621,0.999986929681086,-4.71055129375054
1566447_at,-0.127245,4.6680575,-1.07258695518427,0.310662407324287,0.999986929681086,-4.61328531269235
1566448_at,-0.0786574999999985,5.66436625,-0.535872202343014,0.604701372302795,0.999986929681086,-4.77280768178785
1566449_at,-0.100700000000001,3.5818725,-1.1002655813553,0.299046393620891,0.999986929681086,-4.60298397008469
1566452_at,0.0562525000000029,6.40492375,0.474834266442073,0.645924854355466,0.999986929681086,-4.78511338702469
1566454_at,0.0107774999999997,6.37729875,0.10068052610968,0.921954354298488,0.999986929681086,-4.82910922668026
1566455_at,0.0318825,4.03986625,0.34759321102762,0.735930564286241,0.999986929681086,-4.80628890853887
1566456_at,0.2699225,6.65353125,1.60132319865804,0.142883839276178,0.999986929681086,-4.39449573397807
1566457_at,-0.00162500000000065,4.6176425,-0.0144068308387944,0.988811619483095,0.999986929681086,-4.83117801834565
1566459_at,0.103045,2.8220675,1.00716047140565,0.339496474547764,0.999986929681086,-4.63695932357893
1566461_at,0.126640000000001,3.4083575,1.34323499999444,0.211245954356896,0.999986929681086,-4.50630869076232
1566462_at,0.00278750000000105,3.86842875,0.029724844072624,0.976918494229688,0.999986929681086,-4.83103705169436
1566463_at,0.0156499999999991,3.46323,0.152477291324075,0.882087385664264,0.999986929681086,-4.82638259350353
1566464_at,-0.0225974999999998,3.57477125,-0.198746979542895,0.846764026138603,0.999986929681086,-4.82301207846197
1566465_at,0.0199800000000008,3.02111,0.141260606537338,0.890695197761869,0.999986929681086,-4.82706710892551
