Gene_ID,baseMean,log2FoldChange,lfcSE,pvalue,padj,Is_Significant,Gene_Class
LINC01785,43.1120777192657,3.784447904489979e-6,0.0014426880250059657,0.14431593639908527,0.9031839728086352,FALSE,Not Significant
LINC01786,18.814832479706553,-2.2529155912678733e-6,0.0014426881807766254,0.3338458798324286,0.9522345292344975,FALSE,Not Significant
LINC01787,0.16431100072442537,1.775923640715218e-7,0.0014426949635829042,0.870745395424048,NA,FALSE,Not Significant
LINC01788,0.0210409050378042,9.710306108502525e-8,0.001442695005567318,0.9997094091673925,NA,FALSE,Not Significant
LINC01792,0.5230684938449285,5.451649005772492e-7,0.0014426948686456493,0.35729618039595706,NA,FALSE,Not Significant
LINC01793,0.47676159120751815,-2.3189997199344845e-7,0.0014426950350821422,0.4848416574844769,NA,FALSE,Not Significant
LINC01794,0.1235492824014806,1.2466692753492641e-07,0.0014426950215562376,0.9097975552954654,NA,FALSE,Not Significant
LINC01798,0.14719250679423251,-2.6158318634130283e-7,0.001442695028497106,0.777913551140371,NA,FALSE,Not Significant
LINC01799,0.02338758933638533,9.991151772522423e-8,0.00144269500607339,0.9997094091673925,NA,FALSE,Not Significant
LINC01800,0.02201205831836888,8.311382676587356e-8,0.0014426950052612566,0.9957663980212714,NA,FALSE,Not Significant
LINC01801,0.48939248778566896,-1.7185609057202346e-7,0.0014426945109506611,0.8006826180481029,NA,FALSE,Not Significant
LINC01802,0.33636638721696177,-4.4793181292556484e-7,0.0014426947862659818,0.5319997281684907,NA,FALSE,Not Significant
LINC01806,6.422419077910482,1.1163016938888578e-7,0.0014426906491961527,0.9512796984773579,0.9973661039879105,FALSE,Not Significant
LINC01807,361.254661410353,1.7798552047920917e-6,0.0014426894327707056,0.3842612054579527,0.961578319633542,FALSE,Not Significant
LINC01808,0.15805649811382366,-2.2781288663647632e-7,0.001442695031784157,0.7012865767065487,NA,FALSE,Not Significant
LINC01811,0.10824651269804011,-2.162199709131476e-7,0.0014426950213418874,0.7779135511403712,NA,FALSE,Not Significant
LINC01814,1.0493766389774262,-6.073429072650421e-7,0.00144269464996254,0.2250232041403901,NA,FALSE,Not Significant
LINC01816,63.854158916859156,2.601785299865879e-6,0.001442667455995218,0.5686706482007882,0.9750268195238267,FALSE,Not Significant
LINC01818,0.12878292772610833,1.1821255493522915e-7,0.001442695021948042,0.8474598040977817,NA,FALSE,Not Significant
LINC01819,0.09161898342393911,-2.0859904493553842e-7,0.0014426950187768016,0.7779135511403712,NA,FALSE,Not Significant
LINC01821,0.025720522213951796,8.517893765958587e-8,0.0014426950058922102,0.9957663980212714,NA,FALSE,Not Significant
LINC01823,0.22360283686511093,-1.7019755890986936e-7,0.0014426949272298456,0.8003216892047798,NA,FALSE,Not Significant
LINC01829,0.024935645156461635,-2.1152483515385898e-7,0.0014426950157313662,0.9957663980212714,NA,FALSE,Not Significant
LINC01830,0.056576755519558916,-1.7092511119148568e-7,0.001442695014866644,0.8779602178196845,NA,FALSE,Not Significant
LINC01831,0.02706162817451003,-1.6476384580750523e-7,0.0014426949999323856,0.9170588032422183,NA,FALSE,Not Significant
LINC01833,0.6436634929531965,2.422039856430985e-7,0.0014426946965218042,0.5783650966553358,NA,FALSE,Not Significant
LINC01834,0.1584030508873927,-2.1910513636409282e-7,0.0014426950257105775,0.7779135511403712,NA,FALSE,Not Significant
LINC01836,1.9550154488317029,-2.59628489685346e-6,0.001442695014215955,0.3869320908756036,NA,FALSE,Not Significant
LINC01837,0.05987803696405157,3.155265028974012e-8,0.0014426950115696187,0.8779602178196843,NA,FALSE,Not Significant
LINC01839,0.7699544802721873,-4.970135396672356e-8,0.0014426947901004447,0.9080846833062214,NA,FALSE,Not Significant
LINC01841,3.9051692348343745,1.544467238991993e-6,0.0014426921172321513,0.322988173093083,NA,FALSE,Not Significant
LINC01842,0.0657467228854617,-7.088041466009238e-8,0.001442694977595223,0.9839390248082259,NA,FALSE,Not Significant
LINC01843,0.24759134631412089,1.8154595222379215e-7,0.001442694972613535,0.7790479564191011,NA,FALSE,Not Significant
LINC01844,1.4115188099220521,1.4995447832828842e-6,0.0014426941484071715,0.12753196282796833,NA,FALSE,Not Significant
LINC01845,0.04709616036366386,1.2390732382150433e-7,0.0014426950125559308,0.9648159458037373,NA,FALSE,Not Significant
LINC01852,23.602947522450442,3.0142469754153796e-6,0.0014426819142655833,0.3506211780249536,0.9539824783009352,FALSE,Not Significant
LINC01853,0.024359845850277125,1.8288586335526471e-10,0.00144269500442371,0.9957663980212714,NA,FALSE,Not Significant
LINC01855,0.1568825076760317,-2.790224077433134e-7,0.0014426949624238075,0.7355447889836639,NA,FALSE,Not Significant
LINC01857,0.11074359558605572,-8.400587064732754e-8,0.0014426949915001908,0.8662841367788751,NA,FALSE,Not Significant
LINC01858,0.6445979504627892,8.261443294954046e-8,0.0014426948591175456,0.8533399933313583,NA,FALSE,Not Significant
LINC01859,0.020998888380665215,8.245501394227508e-8,0.0014426950050147433,0.9957663980212714,NA,FALSE,Not Significant
LINC01865,0.2670084122999642,2.1693780483022912e-7,0.001442694875786168,0.9140890939195803,NA,FALSE,Not Significant
LINC01866,0.2719962410506481,2.697138682036768e-7,0.001442695026489722,0.7088293755521384,NA,FALSE,Not Significant
LINC01868,0.5561721983077601,2.9765528899292626e-7,0.001442694707761976,0.636864734324745,NA,FALSE,Not Significant
LINC01869,3.3241564893310316,5.090546392746928e-7,0.0014426920277519119,0.7247832315576458,NA,FALSE,Not Significant
LINC01871,0.02747463650758362,-1.8436775375121296e-7,0.0014426950172416234,0.9997094091673926,NA,FALSE,Not Significant
LINC01876,0.9519543274575696,5.932204778545609e-9,0.001442694355173215,0.08785652269655259,NA,FALSE,Not Significant
LINC01877,0.023000225493633876,9.989904293698814e-8,0.0014426950060070396,0.9997094091673925,NA,FALSE,Not Significant
LINC01878,0.02706162817451003,-1.6476384580750523e-7,0.0014426949999323856,0.9170588032422183,NA,FALSE,Not Significant
LINC01879,0.12433384716005337,-1.8530041687716487e-7,0.0014426949972786596,0.956939965590963,NA,FALSE,Not Significant
LINC01880,0.09073579010324213,-3.4588755028837975e-8,0.0014426949844742016,0.9406213937708235,NA,FALSE,Not Significant
LINC01881,90.33234700633389,-1.1597431441792067e-6,0.0014426621678713873,0.8114322535015492,0.9855185000046172,FALSE,Not Significant
LINC01882,0.26585125635612816,1.060285345975744e-7,0.0014426950031327414,0.7851665371327828,NA,FALSE,Not Significant
LINC01885,0.12503905007195487,9.524998422898573e-8,0.001442694948342876,0.9451332617971275,NA,FALSE,Not Significant
LINC01888,0.1675632594658968,-3.30797802588579e-8,0.0014426949562505416,0.8585163156920104,NA,FALSE,Not Significant
LINC01892,0.41652461022341525,-1.5218152186474336e-7,0.0014426949515037423,0.7935207667173068,NA,FALSE,Not Significant
LINC01893,0.08080138900786644,-2.3291672085385512e-7,0.0014426950190685724,0.7779135511403712,NA,FALSE,Not Significant
LINC01894,0.13868783058449774,2.498943368794486e-7,0.001442695009927153,0.8320072068427723,NA,FALSE,Not Significant
LINC01896,0.04677517867277066,-1.7736445535224604e-7,0.001442695010228964,0.9648159458037373,NA,FALSE,Not Significant
LINC01901,0.2504364264441788,-1.7643731187168925e-7,0.0014426948184388172,0.7404324596026732,NA,FALSE,Not Significant
LINC01902,0.6279794768451138,1.9742748000163396e-7,0.001442694210719231,0.8422504752206356,NA,FALSE,Not Significant
LINC01905,0.2391603439565335,-1.361401448817244e-7,0.00144269498273838,0.7342108586122914,NA,FALSE,Not Significant
LINC01907,0.18827531801214162,-2.776443764919187e-7,0.0014426949643399892,0.7340766178847803,NA,FALSE,Not Significant
LINC01909,4.356771166691284,-4.0103395943339854e-7,0.001442691439475266,0.8143654155042283,0.9855418508000168,FALSE,Not Significant
LINC01911,0.02706162817451003,-1.6476384580750523e-7,0.0014426949999323856,0.9170588032422183,NA,FALSE,Not Significant
LINC01912,0.16973026655867676,-1.9451343547202616e-7,0.0014426950299886103,0.6967223060809573,NA,FALSE,Not Significant
LINC01914,9.678791288515715,-1.7824980947667733e-6,0.0014426887582325754,0.4163205308002576,0.9688813272657867,FALSE,Not Significant
LINC01915,0.44213612474827213,-3.525270948781168e-8,0.0014426948735975116,0.9103935591959982,NA,FALSE,Not Significant
LINC01917,0.21544076609791066,1.866985057838341e-7,0.0014426949676385385,0.8707453954240483,NA,FALSE,Not Significant
LINC01918,2.1817619151802496,-5.986323168735837e-7,0.0014426928498260684,0.6111528127134808,NA,FALSE,Not Significant
LINC01924,0.028288377759779458,-2.753583667485827e-7,0.0014426950153831552,0.9209815043799517,NA,FALSE,Not Significant
LINC01925,0.022904745855984777,-1.589026258649094e-7,0.0014426949986398338,0.9170588032422183,NA,FALSE,Not Significant
LINC01930,3.1667880596647864,-2.6243845817069202e-6,0.0014426938034482212,0.045233597375887426,NA,FALSE,Not Significant
LINC01933,0.255854897734113,-1.1132793039126604e-7,0.0014426949727852486,0.8275877788236475,NA,FALSE,Not Significant
LINC01942,0,-2.2825119956721842e-7,0.0014426950350745333,1,NA,FALSE,Not Significant
LINC01943,2.4940252115966004,-1.5007840392260603e-6,0.0014426935128328713,0.19799596865548222,NA,FALSE,Not Significant
LINC01944,0.1615662312048684,5.67563497812567e-8,0.0014426949531533078,0.9608771083483736,NA,FALSE,Not Significant
LINC01945,0.13163410203442544,-1.0128398270118452e-7,0.001442694989619734,0.8122193552846324,NA,FALSE,Not Significant
LINC01946,0.39977375939387655,2.001969221324991e-9,0.001442694942845175,0.8207530900138535,NA,FALSE,Not Significant
LINC01948,0.5652449594236145,-5.814617816336969e-7,0.0014426943405007081,0.49590601663215145,NA,FALSE,Not Significant
LINC01949,0.13321678560545877,1.491901809659326e-7,0.001442694953106421,0.9451332617971275,NA,FALSE,Not Significant
LINC01953,0.026342749685637278,-1.4450500741455355e-7,0.0014426950054216515,0.9209815043799517,NA,FALSE,Not Significant
LINC01954,0.10765129505483496,2.2433367079489484e-7,0.0014426950004066698,0.8746387700822675,NA,FALSE,Not Significant
LINC01960,0.024070427953120137,8.804182732451085e-8,0.00144269500571933,0.9957663980212715,NA,FALSE,Not Significant
LINC01961,1.229500542084492,2.0262094460618692e-7,0.0014426945568120628,0.6717316115032365,NA,FALSE,Not Significant
LINC01962,0.31725631736017157,-3.7907182664623677e-7,0.0014426950387631048,0.4907816117031746,NA,FALSE,Not Significant
LINC01963,239.33557698957802,7.616508476214061e-6,0.0014426654303958957,0.15605797504710991,0.9070001564911886,FALSE,Not Significant
LINC01966,0.04710274199624991,1.708064161421942e-7,0.0014426949845306254,0.9687555558908909,NA,FALSE,Not Significant
LINC01969,2.26149287529469,-1.0158540713796419e-6,0.001442693090376036,0.41814953069858823,NA,FALSE,Not Significant
LINC01970,2.338060838580395,-8.365863158332518e-7,0.0014426925972179825,0.5362528802426864,NA,FALSE,Not Significant
LINC01971,0.2665713953358357,-2.379513346660845e-7,0.0014426949808752983,0.8167158223543681,NA,FALSE,Not Significant
LINC01972,0.23760457633108906,-2.2482022627845107e-7,0.0014426950301102538,0.654911845473733,NA,FALSE,Not Significant
LINC01975,0.12163206483582047,1.2515238130127296e-7,0.0014426950215902247,0.8785345347034124,NA,FALSE,Not Significant
LINC01977,36.10377867203293,-1.1598610291884683e-6,0.0014426836190987882,0.6879671040517661,0.9802205185694565,FALSE,Not Significant
LINC01978,0.15224769439974123,1.7567102142825124e-7,0.0014426949632836414,0.8902384677383003,NA,FALSE,Not Significant
LINC01979,47.92483620023849,-2.5398405681230163e-7,0.001442669247530334,0.9515185704722692,0.9973830938153851,FALSE,Not Significant
LINC01981,0.02706162817451003,1.1208137013183302e-7,0.001442695012157615,0.9170588032422183,NA,FALSE,Not Significant
LINC01982,0.024070427953120137,8.804182732451085e-8,0.00144269500571933,0.9957663980212715,NA,FALSE,Not Significant
LINC01983,0.29438501358846503,-2.2534184327932044e-7,0.001442695031818608,0.5750020356187562,NA,FALSE,Not Significant
LINC01988,0.02338758933638533,9.991151772522423e-8,0.00144269500607339,0.9997094091673925,NA,FALSE,Not Significant
LINC01990,5.806282867958971,2.02568100044111e-6,0.0014426914334987188,0.25700457538443644,0.9395226739817404,FALSE,Not Significant
LINC01991,0.5827640074958431,1.622512672125692e-7,0.001442694625444838,0.8482422451826326,NA,FALSE,Not Significant
LINC01992,0.35835657614900013,3.4886887603633414e-7,0.001442694747019669,0.642660354386565,NA,FALSE,Not Significant
LINC01993,0.21144123813853635,2.6678988339854768e-8,0.0014426949613186753,0.9957671390612883,NA,FALSE,Not Significant
LINC02000,0.052031943064354456,-1.9288175790031422e-7,0.0014426950084808967,0.8701726217300952,NA,FALSE,Not Significant
LINC02003,0.40383033011613284,-2.4928825739714025e-7,0.0014426948869375995,0.9349114581493349,NA,FALSE,Not Significant
LINC02004,0.020998888380665215,8.245501394227508e-8,0.0014426950050147433,0.9957663980212714,NA,FALSE,Not Significant
LINC02005,0.10989854603033448,1.425051483679974e-7,0.001442695022462658,0.8941448825734074,NA,FALSE,Not Significant
LINC02008,0.0707571941788113,1.1513058949389001e-7,0.0014426950159134614,0.941200895047137,NA,FALSE,Not Significant
LINC02009,0.11119132036918145,-3.595211076682931e-7,0.0014426950300351522,0.7386432454231409,NA,FALSE,Not Significant
LINC02012,3.164089484424825,-1.0898338219975944e-6,0.0014426917164891999,0.490750339141542,NA,FALSE,Not Significant
LINC02014,2.3761795300178785,3.296300376028353e-7,0.001442692158127374,0.7928668357303925,NA,FALSE,Not Significant
LINC02015,9.57968460979669,-1.3698453930502797e-6,0.0014426932121151222,0.2633927961380172,0.9411008517947536,FALSE,Not Significant
LINC02016,0.4380351358503143,-3.8187380234614897e-8,0.00144269472811949,0.9445614857609853,NA,FALSE,Not Significant
LINC02018,29.959974301798322,-4.760540173414643e-6,0.0014426800790420147,0.21815038090316466,0.9368690957491975,FALSE,Not Significant
LINC02019,43.58974315905098,-4.586385202107235e-6,0.00144268063161928,0.2045926982328553,0.933745890576542,FALSE,Not Significant
LINC02020,0.02201205831836888,8.311382676587356e-8,0.0014426950052612566,0.9957663980212714,NA,FALSE,Not Significant
LINC02021,27.666467752270442,3.368425789703e-7,0.0014426798458733788,0.9203806313613366,0.9942107528727963,FALSE,Not Significant
LINC02022,0.18951626015461298,1.5505052237370277e-7,0.0014426950279517719,0.7651185751175813,NA,FALSE,Not Significant
LINC02024,0.8389474076947706,-6.986974023079555e-7,0.0014426940132240124,0.4452620811931262,NA,FALSE,Not Significant
LINC02026,0.196049014501941,-2.499310491014525e-7,0.0014426949394306821,0.7633084223630013,NA,FALSE,Not Significant
LINC02028,2.4506316744928256,1.0263930605022552e-6,0.00144269348583081,0.3503678629218671,NA,FALSE,Not Significant
LINC02029,1.8274848536981168,-3.021143774059128e-7,0.0014426928827601085,0.8065400146828068,NA,FALSE,Not Significant
LINC02033,4.1025282549940725,5.265320457115495e-7,0.0014426915195519749,0.7614777819000701,NA,FALSE,Not Significant
LINC02035,173.349532568348,1.6513802033023004e-6,0.0014426383009452039,0.7980475392645059,0.9851041574168997,FALSE,Not Significant
LINC02036,0.09603714331491105,5.617592607442922e-9,0.0014426949363874923,0.9366900263833249,NA,FALSE,Not Significant
LINC02038,0.1945444379710867,1.247615473877717e-7,0.0014426950253459724,0.7804124108391655,NA,FALSE,Not Significant
LINC02040,0.1323800012892271,-3.9941429709760665e-7,0.0014426950114003723,0.9058802108370093,NA,FALSE,Not Significant
LINC02041,0.7727252655878842,-3.7025264095762836e-7,0.0014426941946809552,0.5837881895582083,NA,FALSE,Not Significant
LINC02042,0.07471875961276991,2.3383548007028518e-7,0.0014426949951716443,0.9333392504797703,NA,FALSE,Not Significant
LINC02043,0.3372362069678211,-1.726356533774645e-8,0.0014426948257419032,0.8612189276515128,NA,FALSE,Not Significant
LINC02044,0.1587229651724145,7.571350549303795e-8,0.001442694961076932,0.9366906791986814,NA,FALSE,Not Significant
LINC02046,0.1647969425305273,-4.2891512157200826e-8,0.0014426949444716363,0.9164849105497229,NA,FALSE,Not Significant
LINC02047,0.048636109492771674,1.102428011602684e-7,0.0014426950118079389,0.9726959286333587,NA,FALSE,Not Significant
LINC02048,2.881611357947125,1.3682458061495045e-6,0.0014426933666225007,0.2593081726081133,NA,FALSE,Not Significant
LINC02050,0.42178407948198526,-4.233962090597987e-8,0.0014426950170976012,0.9147136354825168,NA,FALSE,Not Significant
LINC02051,1.0601118727823111,1.40481797047928e-6,0.0014426946344728371,0.10353026864506686,NA,FALSE,Not Significant
LINC02052,0.02706162817451003,-1.6476384580750523e-7,0.0014426949999323856,0.9170588032422183,NA,FALSE,Not Significant
LINC02054,0.046371904168646005,1.06228035086078e-7,0.0014426950112347583,0.9726959286333589,NA,FALSE,Not Significant
LINC02055,0.6662176782831664,1.8750717853166717e-7,0.0014426948630959116,0.7503422748064434,NA,FALSE,Not Significant
LINC02056,0.02706162817451003,-1.6476384580750523e-7,0.0014426949999323856,0.9170588032422183,NA,FALSE,Not Significant
LINC02057,0.11865603535235122,1.1628575538546071e-7,0.0014426950210736902,0.8785345347034125,NA,FALSE,Not Significant
LINC02058,0.04950502971102218,-4.878344874579465e-8,0.0014426949765268503,0.952423144641857,NA,FALSE,Not Significant
LINC02059,0.11315351103911783,-1.8041249640703196e-7,0.0014426950246974684,0.7931120206787091,NA,FALSE,Not Significant
LINC02067,9.733614220221495,1.2975144382148882e-6,0.0014426851266701782,0.63357993137501,0.9802205185694565,FALSE,Not Significant
LINC02072,0,1.368578409220453e-7,0.0014426950303584906,1,NA,FALSE,Not Significant
LINC02073,0.029939018482025785,-1.4584510641322392e-7,0.0014426950062950024,0.9209815043799516,NA,FALSE,Not Significant
LINC02076,2.1063107772374075,2.515061391531898e-7,0.0014426932759325978,0.8158129662918125,NA,FALSE,Not Significant
LINC02078,0.09974258062584654,-1.1212027906312245e-7,0.0014426950192326171,0.9097975552954654,NA,FALSE,Not Significant
LINC02080,0.6681950873891553,1.2917927714975884e-6,0.0014426947068171482,0.12089017176187578,NA,FALSE,Not Significant
LINC02082,0.09161898342393911,-2.0859904493553842e-7,0.0014426950187768016,0.7779135511403712,NA,FALSE,Not Significant
LINC02083,0.051388819741980216,-5.114092081866522e-8,0.001442694977039687,0.952423144641857,NA,FALSE,Not Significant
LINC02084,2.776538927018171,-1.8542020482373025e-7,0.0014426935872281145,0.8624905760922554,NA,FALSE,Not Significant
LINC02085,0.17177438599227726,-9.717450903521713e-8,0.001442694998404129,0.781629717605352,NA,FALSE,Not Significant
LINC02086,0.23816768794023144,-3.758711388185752e-8,0.0014426949666981172,0.9372692224395834,NA,FALSE,Not Significant
LINC02087,0.022784687249864075,9.707350640844288e-8,0.0014426950058721972,0.9997094091673925,NA,FALSE,Not Significant
LINC02088,0.04392676563361223,1.8704986180211076e-7,0.001442694984969179,0.9687555558908909,NA,FALSE,Not Significant
LINC02091,0.4531958788166196,4.356746211221327e-8,0.0014426944169452678,0.9347267024523349,NA,FALSE,Not Significant
LINC02092,0.023000225493633876,9.989904293698814e-8,0.0014426950060070396,0.9997094091673925,NA,FALSE,Not Significant
LINC02093,0.05021552567091863,1.1660092115234605e-8,0.0014426949622281511,0.9563597279763417,NA,FALSE,Not Significant
LINC02094,1.2636000343664426,8.182176588296509e-8,0.0014426944438513788,0.8649873454632399,NA,FALSE,Not Significant
LINC02097,0.285967309648587,-4.659241350116898e-8,0.0014426950132219957,0.8307755713963579,NA,FALSE,Not Significant
LINC02100,0.2711689927560813,1.3365638581120757e-7,0.0014426950276934189,0.720593816162604,NA,FALSE,Not Significant
LINC02102,0.8714252892068398,1.7092899522357717e-7,0.0014426941582034386,0.6454677754935145,NA,FALSE,Not Significant
LINC02103,0,1.3600885875453539e-7,0.0014426950292804582,1,NA,FALSE,Not Significant
LINC02104,0.020998888380665215,8.245501394227508e-8,0.0014426950050147433,0.9957663980212714,NA,FALSE,Not Significant
LINC02105,0.7933090414813749,-1.4842862970863149e-7,0.001442694948117548,0.45970933411518855,NA,FALSE,Not Significant
LINC02109,0.022740889163335005,-1.3887469897640815e-07,0.0014426950043419258,0.9209815043799517,NA,FALSE,Not Significant
LINC02110,0.11386830250932481,-3.2027460053658484e-7,0.0014426950012322276,0.7477772851201765,NA,FALSE,Not Significant
LINC02115,0.48498338732277246,2.3214804949587544e-8,0.001442694931817281,0.850744189506026,NA,FALSE,Not Significant
LINC02119,0.04556937449972815,1.2399666919818148e-7,0.0014426950122642494,0.9648159458037373,NA,FALSE,Not Significant
LINC02120,0.5922818627927873,6.244735801459817e-7,0.001442694771123171,0.36124451291352755,NA,FALSE,Not Significant
LINC02121,0.41247972205608197,8.895517631612499e-8,0.0014426948690246222,0.955191160211317,NA,FALSE,Not Significant
LINC02124,0.053077599706687253,-1.936709636977939e-7,0.0014426950095536226,0.8701726217300952,NA,FALSE,Not Significant
LINC02126,1.4611554707226933,-2.929010523197761e-7,0.001442694478219052,0.5999264802985187,NA,FALSE,Not Significant
LINC02128,0.1284468599500067,-2.1636183719300808e-7,0.0014426950235539434,0.7350901114615627,NA,FALSE,Not Significant
LINC02129,0.5254325348628945,3.168518785621416e-7,0.001442694427301261,0.7117673595621277,NA,FALSE,Not Significant
LINC02130,0.14995901494351613,-3.2903262816237016e-7,0.0014426950068588463,0.6959559354124606,NA,FALSE,Not Significant
LINC02133,0.768065363600474,7.734230983707006e-7,0.00144269487800759,0.1897905423381417,NA,FALSE,Not Significant
LINC02135,0.12231977901654334,-3.2625999776565664e-7,0.001442695003605032,0.7477772851201766,NA,FALSE,Not Significant
LINC02137,5.21146338661898,3.163180370866348e-7,0.0014426920429032035,0.8314163185005867,0.9870772475053758,FALSE,Not Significant
LINC02138,0.27833592723340983,8.56204945861286e-8,0.0014426947073221436,0.5789857924700441,NA,FALSE,Not Significant
LINC02139,0.22421930463671672,-5.3731444839457074e-8,0.0014426949675427005,0.7591631995471771,NA,FALSE,Not Significant
LINC02141,0.026342749685637278,-1.4450500741455355e-7,0.0014426950054216515,0.9209815043799517,NA,FALSE,Not Significant
LINC02145,2.394223366441876,1.4455429819450354e-6,0.001442693925306771,0.15933990262840278,NA,FALSE,Not Significant
LINC02147,0.11315351103911783,-1.8041249640703196e-7,0.0014426950246974684,0.7931120206787091,NA,FALSE,Not Significant
LINC02149,0.08486513327933838,-1.8277553665672834e-7,0.001442695021202238,0.83529644690356,NA,FALSE,Not Significant
LINC02150,0.25789971035153225,3.0896431142663853e-7,0.001442695013756033,0.6809018799380604,NA,FALSE,Not Significant
LINC02153,0.02338758933638533,9.991151772522423e-8,0.00144269500607339,0.9997094091673925,NA,FALSE,Not Significant
LINC02154,0.8573393942337507,4.190455536710651e-9,0.0014426944837955592,0.1379246780444303,NA,FALSE,Not Significant
LINC02156,0.3279908086566335,-2.7982078028419994e-8,0.001442694968670669,0.9200279171959008,NA,FALSE,Not Significant
LINC02163,0.05241028166404525,1.928362484375036e-7,0.0014426949870235445,0.9687555558908909,NA,FALSE,Not Significant
LINC02166,8.495686572280976,-6.782831901557557e-6,0.0014426895016376015,0.9917907476227971,0.9990146631766317,FALSE,Not Significant
LINC02168,0.3195290172923645,3.7946049989055964e-7,0.0014426948731445749,0.6610933525754,NA,FALSE,Not Significant
LINC02175,40.127175800614765,2.6298459986535503e-6,0.0014426818653541864,0.4165418322365693,0.9688813272657867,FALSE,Not Significant
LINC02176,0.2850625936205945,-8.234895480078615e-8,0.001442694971700339,0.717924013998547,NA,FALSE,Not Significant
LINC02177,1.08343380354477,-1.0612214984340798e-6,0.001442693940899926,0.30935299861158766,NA,FALSE,Not Significant
LINC02181,0.17171057030147777,1.2622471312100517e-7,0.0014426950245866562,0.8001702382256226,NA,FALSE,Not Significant
LINC02182,4.230826140589242,-1.7114384635122344e-6,0.0014426920656884325,0.2972973201545142,0.9425830200847998,FALSE,Not Significant
LINC02185,1.562615403200423,-7.078794406074285e-7,0.0014426939727693261,0.4074699881505231,NA,FALSE,Not Significant
LINC02188,0.09266196180111044,-1.965640686370426e-7,0.001442695001202171,0.941200895047137,NA,FALSE,Not Significant
LINC02189,0.3088732060037015,1.2814637665924048e-7,0.001442695028104544,0.6959887212407004,NA,FALSE,Not Significant
LINC02192,0.046149721535268466,1.0458202611817952e-7,0.0014426950111361102,0.9726959286333586,NA,FALSE,Not Significant
LINC02193,5.24307746419129,-1.049663567063132e-6,0.0014426929194953616,0.399875112700819,0.9635663632943818,FALSE,Not Significant
LINC02195,0.029939018482025785,-1.4584510641322392e-7,0.0014426950062950024,0.9209815043799516,NA,FALSE,Not Significant
LINC02198,1.0516858286063782,-1.1656898348247997e-6,0.0014426938710255476,0.25617213226434343,NA,FALSE,Not Significant
LINC02204,1.6228042561962344,-8.67066761222303e-7,0.0014426948367436837,0.5839612471031639,NA,FALSE,Not Significant
LINC02207,0.1857929086248292,-7.459557297422446e-8,0.0014426950022291562,0.8122199919414165,NA,FALSE,Not Significant
LINC02208,0.803768712138569,-1.8486023993824357e-7,0.0014426949516746339,0.378219880270301,NA,FALSE,Not Significant
LINC02210,230.46279937980108,1.2867936929620576e-6,0.001442654769042254,0.8134334037020639,0.9855185000046172,FALSE,Not Significant
LINC02210-CRHR1,0.10537099874254911,-1.828239608064181e-7,0.0014426950240750802,0.7931120206787091,NA,FALSE,Not Significant
LINC02221,0.09727221898554335,1.1248483546834965e-7,0.0014426950190245668,0.9097975552954652,NA,FALSE,Not Significant
LINC02223,0.9328309112430906,-5.397699428872104e-7,0.0014426945463814514,0.5369097802727992,NA,FALSE,Not Significant
LINC02224,0.20624630237699487,-5.262885238573157e-8,0.0014426949506669414,0.8905505662045435,NA,FALSE,Not Significant
LINC02226,0.3835272458285433,5.343333364112818e-7,0.001442694961183516,0.469954617827246,NA,FALSE,Not Significant
LINC02227,0.03088732060037015,9.200358232656805e-8,0.0014426950065072476,0.9957663980212714,NA,FALSE,Not Significant
LINC02228,0.11297561497170891,-1.1520793222300903e-7,0.0014426949932810596,0.8237391699458847,NA,FALSE,Not Significant
LINC02234,0.04900607310958177,-8.384622745429185e-8,0.0014426950109178917,0.9726959286333587,NA,FALSE,Not Significant
LINC02235,2.6984410139136545,-1.226434595613775e-6,0.0014426932383384038,0.31224642985407786,NA,FALSE,Not Significant
LINC02236,0.022740889163335005,-1.3887469897640815e-07,0.0014426950043419258,0.9209815043799517,NA,FALSE,Not Significant
LINC02237,1.3524792397530796,3.2660863184394535e-7,0.0014426935495006736,0.733333999104226,NA,FALSE,Not Significant
LINC02240,0.08416745205901534,-9.232932645691728e-8,0.0014426949688437776,0.9131387713591753,NA,FALSE,Not Significant
LINC02242,0.21086612440217775,-1.028957009760007e-7,0.0014426948955337327,0.8111887312842624,NA,FALSE,Not Significant
LINC02243,3.3903952799053605,-5.548237141162859e-7,0.0014426933373205516,0.6134982130469006,NA,FALSE,Not Significant
LINC02244,0.056306456542250666,-2.864936164128175e-8,0.001442694963711523,0.9563597279763416,NA,FALSE,Not Significant
LINC02245,0.16685881592435306,-3.530214744127064e-8,0.0014426949576126058,0.8585163156920101,NA,FALSE,Not Significant
LINC02246,181.70893198946544,-7.035690795157419e-6,0.0014426511611626994,0.2533122358055794,0.937048026889252,FALSE,Not Significant
LINC02249,2.221128729399759,-1.122875869031495e-6,0.001442693290599198,0.3534655008408185,NA,FALSE,Not Significant
LINC02251,0.2068627584631417,-8.689514432014714e-8,0.0014426949996220366,0.7025291071095464,NA,FALSE,Not Significant
LINC02254,0.02706162817451003,-1.6476384580750523e-7,0.0014426949999323856,0.9170588032422183,NA,FALSE,Not Significant
LINC02255,0.16500012711964837,2.590132002021e-7,0.0014426950156287163,0.8013028888579851,NA,FALSE,Not Significant
LINC02256,11.850638383745668,2.9660241129825386e-6,0.0014426882254163934,0.22328862652876622,0.9368690957491975,FALSE,Not Significant
